IDs,Symbols,Mouse_FA_PE,Mouse_FA_E1_R1,Mouse_FA_E1_R2,Mouse_FA_E1_R3,Mouse_FA_E1_R4,Mouse_FA_E2_R1,Mouse_FA_E2_R2,Mouse_FA_E2_R3,Mouse_FA_E2_R4,Mouse_FA_E6_R1,Mouse_FA_E6_R2,Mouse_FA_E6_R3,Mouse_FA_E11_R1,Mouse_FA_E11_R2,Mouse_FA_E11_R3,Mouse_WT_PE,Mouse_WT_E1_R1,Mouse_WT_E1_R2,Mouse_WT_E1_R3,Mouse_WT_E1_R4,Mouse_WT_E2_R1,Mouse_WT_E2_R2,Mouse_WT_E2_R3,Mouse_WT_E2_R4,Mouse_WT_E6_R1,Mouse_WT_E6_R2,Mouse_WT_E6_R3,Mouse_WT_E6_R4,Mouse_WT_E11_R1,Mouse_WT_E11_R2,Mouse_WT_E11_R3,Mouse_WT_E11_R4
20589,Ighmbp2,7.832771,16.53954,12.71951,14.83618,12.88802,12.70768,9.84271,9.277069,9.61944,13.854,5.66509,8.77009,10.86531,10.02198,11.67795,7.43722,6.899412,8.57037,10.48485,8.63695,8.34665,9.1972,9.44499,8.04253,10.79654,8.66902,8.42751,9.78122,7.75899,11.45245,8.51172,6.78668
20591,Kdm5c,37.04272,38.09545,19.135929,25.714188,18.796534,23.194923,21.458364,27.72251,15.3272,54.09194,18.13608,45.80473,43.60592,38.38269,41.80366,53.51851,44.14486,46.64559,36.25861,36.14926,38.86491,53.448,55.71939,42.50612,28.60558,35.30077,48.34462,42.88307,29.56466,51.7628,44.28477,35.91929
20592,Kdm5d,5.992085878,4.071983,1.221643,1.602634,1.732018,1.479525,0.1393455,2.312486,0.414089,4.644599,9.429397,3.5998069,3.92822,9.086178,0.3112035,0.251474,0.184714,0.275989,0.222216,0.205992,0.24183,0.151811,0.1829635,0.292903,0.4769796,0.313154,0.108827,0.5122935,0.456154,0.448351,0.4421815,0.42214
20595,Smn1,27.959656,28.595056,28.431729,53.935422,46.444435,29.908588,31.503044,41.208202,41.519399,44.107892,33.468966,29.17731,55.310784,48.805198,33.811527,46.368632,44.996915,49.449272,38.711251,42.88398,41.726527,39.92863,57.150498,51.387031,87.757972,55.775379,48.35457,75.058887,58.166981,48.794079,35.73779,28.858705
20597,Smpd1,16.6096196,27.2423,19.0226932,20.8325,23.4462,22.1328,20.1205,29.0784379,15.7447,45.916233,22.898652,36.591545,35.1705,30.301,43.1628,15.4803503,23.5365648,16.9224,19.9426201,19.5305449,21.0564,24.7564,25.7196247,23.5925,17.0429911,17.8845,15.598455,14.9869,22.672027,38.7021743,27.8475715,22.75402
20598,Smpd2,13.703504,14.189383,13.494379,13.173,13.617367,13.800901,9.802899,13.678373,8.98534,16.713913,10.03891,10.167033,12.030602,13.650682,12.71417,8.191311,9.018096,11.9608296,10.242992,11.058352,13.7525026,9.758012,14.184272,10.838542,11.652831,14.815427,15.447006,11.77318,12.220056,14.069302,14.26775,9.37788
20599,Smr3a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20600,Smr2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20602,Ncor2,90.388229,91.07529,46.130654,80.239039,62.65699,48.984661,37.98234,58.90058,40.14482,137.644,44.19635,79.056061,97.419652,126.18145,120.807117,69.86047,64.270889,67.43244,53.52169,60.69394,71.779273,87.34855,82.043908,77.45008,69.181819,64.53874,97.95316,58.434132,58.887,109.45887,96.6117,53.23328
20603,Sms,26.419401,28.838175,29.691882,33.29316,33.93796,34.27581,51.03527,48.00471,42.15894,55.20437,59.67677,58.02341,67.46744,75.44442,55.30589,24.938373,26.94115,31.593987,26.97822,16.917192,27.412689,26.908393,24.851594,21.512534,49.00174,39.94023,30.502641,48.114,56.59486,33.31692,39.55785,56.83872
20604,Sst,0,0,0.374101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20605,Sstr1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20606,Sstr2,0,0,0,0.158881,0.0416991,0.0770928,0.0367878,0.15775,0,1.354449,0.767143,0.441937,0.200793,1.046664,0.699072,0.0403296,0,0.0917346,0,0,0.0735206,0,0,0,0,0.0506294,0,0,0.415676,0.089971,0.838288,0.2362019
20607,Sstr3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20608,Sstr4,0.135348,0.681475,0,0.0507758,0.188258,0.0739224,0.176422,0.189044,0.0369096,0.244918,0.0457663,0.105947,0,0,0,0.136477,0.490657,0,0.0376289,0,0,0,0.0923038,0.0427386,0.855243,0.0970678,0,0.141171,0.0797324,0.406321,0.146539,1.33064
20609,Sstr5,0,0,0,0,0,0,0,0,0,0,0,0.0256538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177441
20610,Sumo3,74.0140384,63.614719,65.5654792,83.8155169,80.7913928,69.6411622,71.265703,71.12868,69.354119,69.565513,74.565591,66.183146,81.075129,91.855403,63.07064,83.879127,66.8849401,82.031264,69.400313,53.9645952,74.737715,73.66776,69.081771,51.535835,87.0067241,69.8017493,85.052655,93.026847,63.789666,65.620758,70.490422,56.084947
20611,Ssty1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20612,Siglec1,0.0244029,0,0.0223109,0.0400023,0.0668716,0.0259766,0.00721294,0.0383996,0.0525719,0.0199332,0.0672585,0.0350822,0.108747,0.0667318,0.058188595,0,0.00829631,0.0622735,0.00689158,0.0163481,0.0250351,0.017648,0.0661685,0.0574911,0.0297311,0.0294101,0,0.0283292,0.00961508,0.0822842,0.0866449,0.0730588
20613,Snai1,14.7007,60.7936,77.6216,112.224,126.844,175.544,121.85,56.4716,54.0368,69.7664,55.3114,53.2237,62.5384,79.5268,82.5819,6.15647,21.3635,3.42722,4.05885,5.8922,5.1575,2.24336,6.40653,13.3127,26.7333,19.9856,15.9619,4.94555,43.8159,66.8305,83.063,27.4178
20614,Snap25,0,0.1096766,0,0.214702,0.1723182,0.0894122,0.0429942,0.774877,0.26939,0.385705,0.984476,0.224392,0.1374212,0.255577,0.0248848,0.0827214,0.1730458,0.1328414,0.0918624,0.0729311,0.1053304,0,0.068583,0.025774,0.402845,0.117111,0.267974,0.339756,0.267267,0.368262,0.184364,0.30862
20615,Snapin,21.58591,18.91435,20.733852,19.594832,25.95327,23.816753,22.59925,26.581193,16.82602,27.11315,42.40888,23.743791,30.28799,24.42016,31.92086,10.41087,19.087606,12.825611,17.099674,10.677657,17.542438,13.138958,18.824672,21.097115,17.840643,17.487437,19.545463,13.263831,38.47178,36.439345,33.60805,31.53187
20616,Snap91,0,0.065731,0.106011,0.0294532,0.0934284,0.0801859,0.0941372,0.0719523,0.0849949,0.2367221,0.036332,0.2537906,0,0,0.178086,0.0132751,0.0118829,0,0.0219045,0,0,0,0,0,0,0.0315274,0,0,0.0116432,0.0626089,0.0142466,0.113732
20617,Snca,0,0,0,0,0,0,0,0,0,0,0.1116,0,0.0686402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558992,0,0
20618,Sncg,243.916,83.9794,119.095,55.7075,59.4511,38.1506,38.633,21.6031,33.1784,22.1361,8.14755,3.96117,8.64392,3.03874,0.912296,317.455,492.96,318.288,377.393,445.112,313.389,355.297,363.943,371.34,136.442,197.34,351.117,209.772,3.15907,1.60118,2.4679,13.6725
20619,Snap23,55.425628,42.280135,49.96729,53.131018,51.417342,49.666086,46.379499,55.94494,64.997896,65.993245,58.569405,50.239519,65.55653,61.334635,47.551044,32.290101,37.560969,38.928296,34.777924,15.577874,35.22967,39.509995,40.34307,52.87886,48.530942,41.287567,36.04564,44.59715,39.319678,36.65427,51.277886,50.597871
20620,Plk2,189.94396,118.93878,80.31698,66.91178,39.2101,67.35137,53.9947,28.69711,26.36501,273.1187,33.050346,145.3025,148.23388,62.05246,298.98127,215.89962,138.31174,118.61073,92.57487,74.292013,66.465812,37.78968,76.365265,57.03149,42.73605,48.80431,63.035789,86.52898,37.58479,29.7416,41.23115,31.4919
20621,Snn,20.2483,12.1232,9.4732,15.1666,20.2802,10.999793,8.86725,11.868923,7.64543,8.295704,12.3767,11.411539,6.33314,7.356172,6.85032,15.4962,11.936873,12.5049,9.60919,8.43849,15.3074,6.43512,25.9443,10.712,12.102406,11.2054,17.0832,28.1795,4.93704,14.577076,7.168096,6.03688
20623,Snrk,24.16795,13.95182,7.739264,10.77089,7.8876,5.73248,4.933653,5.761418,5.51339,10.66064,3.708003,7.31684,8.05816,7.4744,8.79106,15.03939,12.37586,16.24039,15.96931,10.288268,14.36492,18.16637,18.19166,13.40514,6.89411,8.85263,12.19638,10.14376,5.85438,9.18474,7.438088,5.28238
20624,Eftud2,76.18425,93.275257,59.535468,121.344249,79.034486,51.112635,46.263934,87.61541,59.483272,62.645678,37.428987,48.81179,94.261823,97.737291,95.949613,62.591423,46.6390864,117.697401,86.09269,90.658484,123.856041,107.095815,105.992992,72.701302,114.01293,133.806684,122.286809,129.993785,65.966073,118.9032,62.5049,57.19959
20630,Snrpc,163.622,204.282,241.657,290.558,301.883,182.912,186.86,228.724,303.21,107.871,203.684,121.483,169.734,213.544,191.85,138.367,131.994,209.652,215.245,160.302,239.551,207.319,151.487,146.301,352.811,279.392,228.101,217.632,291.589,188.444,189.81,172.025
20637,Snrnp70,181.26513,191.19997,124.11773,172.56001,151.68233,122.63092,104.24425,141.37626,116.2833,164.65055,143.89568,161.73655,166.36405,182.87473,163.37426,195.02983,139.11802,225.60241,182.4093,256.07246,201.8357,181.54653,174.44152,114.50611,193.3622,229.60633,243.7071,198.49219,137.02262,222.43068,190.8631,148.6652
20638,Snrpb,295.54,352.423,356.368,559.169,485.716,272.851,193.03,541.54,466.124,253.39,301.595,235.15,426.722,447.487,490.103,306.664,273.706,548.458,515.348,447.741,705.817,704.59,572.515,411.077,883.928,802.903,747.684,853.662,698.941,773.584,433.476,605.51
20639,Snrpb2,60.3264,49.2519,66.3012,69.0359,74.4754,51.649,53.2777,89.7902,82.8208,30.3262,80.898,47.7341,49.2276,68.8828,48.196,65.946,72.4767,82.0216,76.3501,49.7967,92.8672,69.6886,92.3558,56.305,144.062,110.721,104.712,134.993,126.035,123.481,76.4064,114.348
20641,Snrpd1,73.8631,97.7176,112.879,152.012,169.068,74.2873,75.3947,156.482,197.266,44.0367,154.321,79.7353,100.155,104.503,91.0423,65.5259,54.0972,96.5916,91.9083,84.1822,116.077,109.975,95.1516,87.0929,203.046,178.498,135.69,164.603,176.807,188.764,106.684,143.793
20643,Snrpe,334.917,362,524.932,519.946,560.062,380.363,396.393,509.187,724.78,139.88,561.01,219.21,247.482,345.87,231.223,317.351,296.956,316.672,353.147,300.956,434.1,312.416,322.517,345.267,661.666,487.19,423.962,518.846,549.86,526.159,477.845,574.193
20646,Snrpn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216823,0
20648,Snta1,6.27374,9.94333,15.123314,10.034775,9.70042,16.292349,11.2121,10.5696,7.20385,39.5459,10.0617,22.2629,14.8046,10.558339,16.987333,1.768536605,3.61707,2.07682,2.64762,2.9479,3.92972,1.09558,2.64238,1.52397,8.62024,6.74854,2.83809,3.06384,13.2413,17.838,16.534156,11.2079
20649,Sntb1,0.0266055,0.134558,0.783731,0.602341,0.391373,1.00968,0.14705,1.34491,2.4113,0.611841,0.16203,0.786947,0.269908,1.14208,0,0.0270777,0,0.026088,0.0670932,0,0.02452,0,0,0,0.112998,0.0574945,0,0,0.664166,0.331472,1.3071,0
20650,Sntb2,18.2974,22.5316,21,24.478,19.981217,30.1199,22.78727,21.5713,20.072377,60.271068,17.70811,43.6445,43.5662,33.886011,30.984241,18.2066,22.2969,19.6811,14.5529,8.05135,17.9492,29.35358,21.487,18.007614,18.5033,19.501,27.272792,22.0095,12.777,23.3089,21.869558,16.092319
20652,Soat1,11.9892,27.007725,14.4698918,19.732114,20.74591,21.870491,16.999848,38.213517,13.462556,25.89378,30.935231,29.57795,37.20167,54.128435,27.326156,23.481596,29.1940053,30.234305,28.558407,15.5398639,31.557292,40.77916,44.58388,57.68729,27.835062,38.38896,37.781333,39.2596,47.77337,57.20648,66.98697,45.567
20655,Sod1,553.849,591.819,549.888,482.919,497.991,608.055,771.285,595.609,444.326,423.544,612.9,515.134,458.205,453.613,446.662,633.858,627.228,549.411,419.418,524.315,651.515,402.805,623.347,522.407,536.695,698.029,978.975,680.754,581.005,576.166,767.794,810.385
20656,Sod2,16.198624,19.682335,15.850234,22.75306,19.571625,16.496407,17.281917,19.67082,20.5367,16.24012,11.743252,15.333372,23.342217,27.13623,26.54767,14.425788,8.97005,18.145401,15.512041,9.572031,15.97759,20.248199,11.595258,9.918057,20.968418,19.674675,15.3901249,15.606146,15.281056,16.516209,10.465289,7.85863
20657,Sod3,2.03338,22.644,44.8747,30.9618,40.064,67.5255,50.9765,18.2885,46.7175,0.185419,0.257975,0.166954,0.0715576,0.20682,0,0,0,0.193742,1.28104,0.126595,0.520545,0.153995,0.262889,1.50376,2.93654,1.15911,0.146079,0.117987,0.0251587,0.0959081,0.215668,0.492621
20658,Son,73.96372,53.74221,40.83492,79.76712,62.98949,42.98544,27.74695,60.42947,49.91926,72.13558,44.38262,48.14029,71.55751,71.95822,69.03108,38.2547,31.79612,53.93723,40.78951,23.44743,58.90329,61.62251,69.9574,49.34442,62.05883,59.99187,73.59797,87.99139,46.07485,71.35674,62.26389,36.77335
20660,Sorl1,27.9089,6.89127,2.81479,2.41284,0.900343,0.613774,0.612796,0.0884815,0.198152,0.0164862,0.0075769,0.035587,0,0,0,11.7913,14.2843,12.8368,8.75013,4.9508,6.62226,6.554,10.5139,3.05715,2.26093,3.76544,9.77266,8.41386,0.0469938,0.0425154,0,0
20661,Sort1,1.22075,0.269672,0.187382,0.388554,1.20726,0.025203405,0.0906958,0.0706556,0.138451,0.0502646,0.061606304,0.126585088,0.097228509,0.0315641,0.118711021,0.9107149,1.10064,1.434219,0.711442,1.0163325,1.992857,0.197375001,1.448625,0.137609006,1.811736,1.592746,1.259496,0.916035,0.075050615,0.112343,0.008349807,0.0266286
20662,Sos1,17.677443,15.68949,8.067587,11.607275,8.426275,9.812428,7.828925,12.018763,6.274282,17.47659,6.039502,19.29887,14.06297,15.00158,19.67246,15.15547,11.40282,11.80493,10.224538,4.650921,10.46156,14.66374,10.743905,9.29252,10.192823,12.715245,14.23275,11.33164,10.81252,21.67134,12.060558,7.90697
20663,Sos2,11.2567,11.7085,6.24468,9.52407,7.739585,6.87951,4.52132,8.42656,4.47513,10.6577,7.26196,9.2942,7.69937,9.82625,10.9478,10.964,9.72787,9.73048,9.11394,6.39718,8.67531,12.2756,10.909527,10.9796,6.74028,9.24075,10.6483,9.40652,6.752650001,11.3575,10.17286,5.60119
20664,Sox1,0,0.0268587,0,0,0,0,0,0,0,0.0145829,0,0,0,0,0,0,0,0,0,0,0,0,0.0138271,0,0,0,0,0.0138405,0.0118754,0.0150605,0.0436076,0.0115979
20665,Sox10,0.0203263,0,0,0,0,0,0,0.0171559,0,0,0.0412712,0.0482223,0,0.0213443,0.018684,0.0622582,0,0,0,0,0,0.0884831,0,0,0,0,0,0,0,0,0,0
20666,Sox11,19.881,4.65239,2.7708,3.19935,2.40798,1.09187,0.876286,1.97945,1.73842,0.00672036,0.40203,2.84397,0.031208,0.539802,0.0279982,23.9756,25.4183,18.7198,16.1126,12.9063,20.9025,11.7688,32.9819,3.15887,12.1909,13.204,23.6494,48.505,0.0875797,0.838727,0.0402007,0.0641572
20667,Sox12,22.0249,9.81244,6.23855,11.8227,10.9612,8.10875,4.33085,6.05292,7.20662,6.76699,4.50722,5.83859,12.6237,8.1097,8.73152,6.82011,5.82702,7.26041,5.00903,5.43148,9.83631,2.80605,4.50269,1.49555,11.7375,9.22296,5.17139,3.19053,1.32129,3.83959,8.4412,2.32855
20668,Sox13,5.092922,3.399383,1.288903,1.922566,1.195767,1.38947,0.388827,9.17139,0.265043,7.33587,19.77231,6.50422,2.762133,14.25762,7.14258,1.03354,4.64841,2.321194,1.560343,2.246595,2.294289,0.498822,4.43362,2.943728,2.199397,1.058889,5.54079,3.46412,6.49304,21.99455,14.55856,14.67326
20669,Sox14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20670,Sox15,45.0789,12.133,9.02515,10.1443,6.9693,2.66559,0.952533,0.828744,2.23392,0.504095,1.83548,0.954685,0.872415,2.22881,0.426958,25.9118,22.2259,29.8117,29.7855,24.3176,50.5716,48.6586,44.2393,20.9034,12.5333,27.9907,43.8723,25.3091,0.615256,0.130905,1.82254,0.403514
20671,Sox17,0.0712562,0,0,0,0,0,0,0,0,0,0,0,0.0301702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20672,Sox18,0,0,0,0,0,0,0,0.18789,0,0.0406264,0.0378302,0,0,0.271885,0.034184,0,0,0,0,0,0,0.0407575,0,0,0,0.0803649,0,0,0,0.92576,0.4861,0
20674,Sox2,0,0.622745,0.466654,0.903665,0.695209,7.96164,10.5076,127.756,10.1131,332.517,181.193,137.166,232.207,191.157,254.712,0.139382,0.124885,0.424947,0.0575425,0.225321,1.38576,0.0248086,2.12826,0.325312,16.9853,1.13333,0.0235833,2.80893,134.95,268.502,306.349,172.885
20675,Sox3,0,0.0282356,0,0,0,0,0.0220327,0,0,0,0,0,0,0,0.0256381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20677,Sox4,170.09,220.134,90.0576,157.676,141.211,164.399,91.6665,152.262,66.2349,105,62.4231,146.168,84.3781,123.806,68.5222,57.5731,62.3337,59.5013,46.7633,37.635,85.5914,143.607,73.6575,178.393,135.745,161.902,105.613,106.841,82.4325,216.469,178.164,78.5894
20678,Sox5,0.302960606,1.778853,1.0030771,0.5722058,1.494174,2.372662,0.895145,2.6690963,0.95651648,16.2834157,2.498539866,3.775355103,8.3963215,5.790739,3.469614,0.3203453,0.1913203,0.442304577,0.4443918,0.2981308,0.0705318,0.036869,0.165231908,0.0489893,0.2164554,0.101188,0,0.0534623,0.6949884,1.8368373,4.037432846,3.5107493
20679,Sox6,0.030536902,0.00620837,0.010067401,0.0583402,0.0194069,0.029953322,0.00974801,0.0457961,0,0,0.134151896,0.179173,0.0470302,0.203114,0.30121612,0,0.0392984,0.074237511,0,0.0226518,0.0225188,0.0331083,0,0,0.0804024,0.0198941,0,0,0.00549958,0,0.080761609,0
20680,Sox7,1.3561,2.06149,2.20308,1.85588,0.409224,1.68014,0.912379,0.285049,0.6553,0.0551235,0.0339559,0.0990132,0,0.0702024,0.0464971,2.45425,2.19684,2.37375,1.53292,0.587649,2.76404,0.925252,1.70194,0.365535,0.444898,0.720752,2.62354,0.604749,0.0597584,0.0570553,0.0368677,0.0759389
20681,Sox8,0.048363,0.0607018,0,0.0864172,0.135048,0.0332101,0,0.0986342,0.0302548,0.140837,0,0.0467005,0.116606,0.0769458,0.0454905,0.0748187,0.0891692,0,0.031125,0.0710555,0.0168683,0.0805903,0.0381071,0.0348803,0.0805282,0.0828043,0.0568694,0.161693,0.134984,0.103927,0.100281,0.0320262
20682,Sox9,135.028,129.292,79.227,115.484,99.9113,108.612,103.126,56.2011,41.5845,56.0837,41.4571,48.7509,29.7221,54.3142,46.8865,162.198,108.757,69.1643,65.2936,63.5171,80.1282,88.4007,52.9264,72.644,37.4369,88.8845,66.214,42.5638,21.8143,63.6021,52.309,44.7916
20683,Sp1,40.610506,48.694511,28.366052,29.933878,25.37526,40.403166,41.6033922,24.289696,20.058324,55.539166,19.633946,56.459385,39.528154,33.85086,36.56143,56.36977,42.214258,42.04927,26.948104,19.402913,27.33839,35.940311,32.295818,27.903634,21.613067,26.684127,34.6985,33.967833,25.507516,33.188794,38.329556,36.987861
20684,Sp100,0.270475,0.762469508,0.544692,0.643316,0.2385049,1.738956,1.0904416,0.400003,1.010697,0.129808,0.2957359,0.295294,0.336525,0.44043,0.3344744,0.230023,0.2264148,0.5043089,0.919913,0.4720073,0.274036,0.315076,0.2253301,0.754777,0.411101,0.7619292,1.1237505,1.077934,0.58908,0.262965,0.848456,0.783117
20686,Spa17,6.79007,1.70823,1.17232,0.949402,0.999864,0.491249,0.928159,1.01189,1.07885,1.29364,7.87041,0.309306,3.40863,6.18219,2.01166,0.479232,2.06733,1.17362,1.9938,2.10687,0.681859,1.24307,3.00487,1.60964,1.13114,2.86844,1.7669,0.767677,6.51987,5.8275,19.7576,14.3136
20687,Sp3,59.73315,62.91119,42.18188,40.93421,31.778542,46.09982,36.29546,31.72558,27.401629,36.61967,31.27384,57.06952,38.918748,42.62003,51.51258,56.42852,42.56548,57.61716,51.24104,17.942238,44.4118,52.8609,51.3417,27.766977,35.574804,39.76833,45.02059,36.681561,25.931902,43.042268,30.36158,27.43302
20688,Sp4,1.19919,1.95294,1.22277,0.751211,0.752604,1.46042,1.02074,1.26212,0.811943,0.980457,1.04483,1.851680011,0.787968,1.1658729,0.963361,0.824266,1.2488,0.785484,0.616976,0.252713,0.770113,0.930348,1.34249,0.847238,1.03549,1.33307,1.27943,1.27263,1.00329,2.00281,1.57855,1.38805
20689,Sall3,0.037583981,0.901341,0.495382,0.282484,0.403848,0.412274,0.335685,0.070046712,0.043673138,0,0.015268607,0.9313067,0,0.0552291,0,0,0.006906064,0,0,0,0.006928792,0,0,0,0.024148462,0,0,0,0,0,0,0
20690,Spam1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20692,Sparc,230.1303,167.9425,326.967,214.0758,294.213,412.7964,403.4388,303.5909,202.5712,650.969,426.4036,442.7118,526.165,411.8146,662.283,549.728,345.774,316.4161,278.5288,318.9011,373.0359,164.4248,339.3175,126.1668,264.27,419.9967,481.0412,276.1828,374.2574,484.3005,599.64,322.2372
20698,Sphk1,33.173862,29.671499,47.70353,34.68763,38.23954,55.02511,25.68792,14.621178,25.499445,56.10355,5.357716,21.072172,14.326636,4.407403,5.140473,9.113107,24.060209,10.45744,10.612864,16.479751,11.939066,5.122659,18.769354,29.485962,11.417359,8.795791,23.420209,9.650988,3.906989,3.438622,2.195985,2.5026117
20700,Serpina1a,1.2769005,0.43716138,0.51807003,0.62864548,0.11845955,0.9917544,0.531759,0.38906619,0.3746995,0.6990833,0.10759837,2.1116554,2.4045949,1.0076666,1.4775603,1.4407341,2.2029004,0.74022606,0.26828967,0.60479234,0,0.61095961,0.64991401,0.91170595,0.6498481,0.039321271,0.073983409,0.58013335,0.33749315,0.69319414,1.2138851,0.37735279
20701,Serpina1b,1.34834,0.646632,0.524907,0.471227,0,1.28932,0.938838,0.274789,0.685008,0.687064,0,1.73894,3.39622,1.6561,0.900267,2.61041,4.20495,1.42941,0.560184,0.679559,0,0.693913,0.567865,1.554860408,1.16132,0,0,0.589868,0.80428,0.647672,0.42551583,0.634013
20702,Serpina1c,2.07592,0.382078,0.482528,0.990139,0,1.69297,0.766947,0.298886,0.890262,1.03961,0,1.37322,3.94853,1.31647,0.392574,4.06339,4.71483,1.04257,0.600114,1.08798,0,1.22401,1.15143,2.15619,0.573305,0,0,1.35867,0.716352,0.53621,0.922424,0.419912
20703,Serpina1d,0.900475168,0.363847,0.479948,0.312417938,0,0.792978,0.350367,0.18576,0.551439,0.386742,0,0.973168,2.20555,0.506307794,0.249386,1.63308,2.08571,0.477332,0.19689,0.400898,0,0.147876767,0.605864,0.987091,0.594089179,0,0,0.598098,0.532539,0.464862,0.155643,0.356015
20704,Serpina1e,0.657846,0,0,0.308808,0,0.580213,0.145223,0.0791199,0.224467,1.29082,0,0.751697,1.22598,0.431815,0,3.87189,1.55158,0.178302,0.190697,0.541426,0,1.3531,1.27687,0.436364,0.252059,0,0,1.12453,0.123739,0,0.201449,0.0828545
20706,Serpinb9b,3.41692,6.44799,3.08891,1.70951,5.0129,1.54456,1.7873,3.13024,1.96546,0.66115,2.14821,0.785891,0.803548,0.884946,0.749354,1.50763,3.80224,5.18268,6.04019,3.65586,6.18649,5.90596,3.21713,1.37947,2.17975,8.06311,2.78337,4.48398,1.26485,2.73659,0.82396,1.44957
20707,Serpinb9c,0.0915518,0.0925174,0.050769702,0.0702467,0.162955,0.0255907,0,0.102728,0.0255567,0,0,0.146777007,0,0,0,0,0,0.0608467,0.128051,0,0.143174,0.237377,0.254437,0.551045,0.098779003,0.100612,0.0642647,0.097336102,0.0552844,0,0.033854002,0
20708,Serpinb6b,51.425893,30.869462,24.8857,15.53999,20.070252,13.614507,10.8955,20.601313,10.232904,5.651098,10.6102,9.322682,6.39014,6.23569,17.594994,78.44894,49.009729,90.10862,77.723415,31.979475,57.90661,47.50703,49.402127,10.446969,43.42084,34.915582,41.31328,47.278273,6.62991,34.331222,0.34404038,42.424952
20709,Serpinb9f,0,0,0.150169,0,0.0321337,0,0,0,0,0,0,0,0,0.0320092,0,0,0.0558115,0.149978,0.0257038,0.137129,0.254055,0.200553,0.210945,0.698618,0.0649302,0.0991931,0.0633555,0.0959572,0,0,0,0
20710,Serpinb9e,0,0.0614157,0.124155,0,0.0956425,0.0250329,0.0239456,0.0255728,0,0,0.0308389,0,0,0,0,0,0,0.238072,0,0.027211,0.728093,0.696301,0.251074,2.10816,0,0.065606,0.0314265,0.095195,0,0,0.0331177,0.0264836
20713,Serpini1,0.0871973,0.5286262,0.987817,0.7317188,1.89416,0.9944246,1.6437558,2.7542694,1.5416734,0.958976,1.11551,1.6964458,0.7317776,0.8969448,0.689606,0.0891566,0.0792892,0.1709341,0.1612145,0.1880155,0.12859,0.0752176,0.108998,0.1640343,0.94823,0.717612,0.2341382,0.504114,0.6553436,2.8703794,0.267663,0.7014253
20714,Serpina3k,2.24506,0.660829,0.563677,1.23171,0.0380813,2.15305,0.971754,0.916951,0.686849,1.34843,0,2.4865,5.13057,1.97167,0.669525,3.53713,6.64826,1.45801,0.761385,1.03921,0,1.19285,1.66999,1.99732,1.32846,0,0,1.17717,1.60489,0.944695,1.02815,0.765937
20715,Serpina3g,0.0381075,0,0,0,0,0.0537429,0.179874,0,0,0,0,0,0,0,0,0,0.0594409,0,0.0821158,0,0,0,0,0,0,0.0704468,0.0296361,0,0,0,0,0
20716,Serpina3n,0.276126,0.111693,0.203277,0.156236,0,0.478205,0.130746,0.279082,0.0909674,3.98955,0.0280262,0.45718,3.42951,0.346757,0.0760616,0.393237,1.28438,0.270666,0.185608,0.0990546,0,0.0301083,0.171428,0.288846,0.234446,0.0298282,0,0.057683,0.24606,0.062528,0.120529,0.409488
