"","WT_1","WT_2","WT_3","IrrKO_1","IrrKO_2","IrrKO_3"
"TLE3",5039.26644824424,5235.32416088922,5449.67273676595,4430.54045282567,4356.13939024714,4140.86627567976
"LOC101929151",12.0379389612597,12.8658386095987,1.70943310438079,19.2234193201114,14.3563915874435,21.1713463718965
"UACA",1106.56438913118,1057.14307242203,1075.23342265552,1270.57647696736,1339.24624380009,1462.06827297685
"LARP6",383.362056150885,421.356214464359,412.82809470796,409.184211242371,400.953507906457,449.579767073802
"LRRC49",97.2295069947896,90.0608702671912,109.40371868037,96.1170966005569,84.0874364407404,98.3844919635191
"THAP10",133.343323878569,152.245756880252,141.882947663605,201.388202401167,183.556721010885,202.995850507008
"THSD4",771.354088825331,911.330234846577,833.348638385634,973.071177965638,991.616476075561,922.821627151489
"MYO9A",1651.97562360671,1612.51843906971,1688.91990712822,1693.49170200981,1791.47257880456,1803.30056155919
"SENP8",111.119436565474,126.514079661054,88.0358048756106,124.494525120721,129.207524286991,105.856731859483
"GRAMD2",100.007492908926,87.916563832258,86.3263717712298,95.2016956805516,116.902045783468,78.4585189076165
"PKM",64254.8141939853,63004.011671205,64772.1297580924,69281.2032296814,68723.02107255,68630.0326977925
"PARP6",1418.62480681922,1383.07765053186,1373.52949936996,1536.9581446889,1563.82122648938,1566.67963152034
"HEXA",1322.32129512914,1296.23323991707,1313.69934071664,1296.20770272751,1205.93689334525,1287.71600873771
"ARIH1",3345.62103592548,3456.62197311219,3427.41337428348,3563.65578158065,3663.95622442397,3515.68887105082
"BBS4",296.31849750793,227.296482102911,244.448933926453,276.451077841602,299.433310252393,270.246009570679
"ADPGK",1238.05572240032,1176.15207956082,1217.97108687131,1400.56340760811,1446.91918070591,1422.21632686505
"NEO1",2862.25148686566,2828.34018767679,2893.21552916448,3113.27852893804,3250.69723801399,3114.67866330078
"NPTN",3161.34797028773,2955.92642055531,3094.07391892923,3006.17662129742,2998.43492869177,3154.53060941258
"CD276",1410.29084907681,1551.40570567411,1494.899249781,1464.64147200849,1333.09350454832,1345.00318127343
"C15orf59",12.9639342659719,15.0101450445319,11.9660317306655,27.4620276001591,15.3818481294037,26.1528396358722
"LOXL1-AS1",103.711474127776,84.7001041798584,88.0358048756106,89.7092901605198,76.9092406470187,92.1576253835495
"STOML1",100.007492908926,106.14316852919,119.660317306655,141.887142600822,121.003871951309,113.328971755446
"PML",1647.34564708315,1632.88935020157,1496.60868288538,1465.55687292849,1313.60983025108,1366.17452764532
"CYP11A1",92.5995304712282,83.6279509623918,97.4376869497049,97.0324975205622,67.6801317693764,120.80121165141
"SEMA7A",28.7058544460807,36.4532093938631,47.0094103704717,74.1474745204296,77.9346971889789,53.5510525877382
"UBL7",572.26509831219,611.12733395594,575.224239624135,616.064819163569,610.146642466348,584.080085201145
"UBL7-AS1",47.2257605403264,60.0405801781274,74.3603400405643,47.6008478402758,56.4001098078137,58.5325458517139
"ARID3B",139.825291011555,145.812837575452,147.865963528938,227.934829081321,185.607634094805,211.713463718965
"CLK3",974.147060557321,1057.14307242203,1012.83911434562,1066.44207180618,986.48919336576,1119.59061107853
"EDC3",1648.27164238786,1692.9299303797,1729.09158508117,1813.40922253051,1916.57827692371,1885.49520041478
"CYP1A1",76.8576102911194,42.8861286986625,48.7188434748525,61.3318616403553,83.0619798987802,92.1576253835495
"CSK",2025.15173140576,2068.183556493,2070.97820595732,2195.13140617272,2147.30599886476,2145.77822345751
"ULK3",708.386408104896,674.384373786467,708.560021765837,761.613565444413,761.914210676465,691.182190376622
"SCAMP2",2840.02759955257,2819.76296193706,2875.26648156849,3210.3110264586,3069.19143008703,3105.96105008882
"MPI",520.409361248303,528.571536211015,531.633695462425,659.088662403819,577.33203312362,579.098591937169
"FAM219B",829.691793022205,902.753009106845,859.844851503536,800.975805004641,817.288863942318,787.075935708153
"COX5A",2595.56483910853,2568.87910904988,2720.56278562202,2824.92723913637,2699.00161843938,2815.78906746224
"RPP25",24.0758779225193,39.6696690462628,24.7867800135214,39.3622395602281,31.7891528007677,24.9074663198783
"SCAMP5",92.5995304712282,138.307765053186,113.677301441322,146.464147200849,151.767568210117,149.44479791927
"PPCDC",136.121309792705,144.740684357986,133.335782141701,144.633345360838,173.302155591282,154.426291183245
"C15orf39",600.970952758271,597.189342128875,629.07138241213,612.403215483548,636.808512557315,581.589338569157
"COMMD4",855.619661554149,853.433961103383,791.467527328305,921.808726445341,901.376300383059,818.210268608001
"NEIL1",79.6355962052562,62.1848866130606,91.4546710843722,96.1170966005569,103.571110737985,90.9122520675556
"MAN2C1",698.200459753061,775.166776228324,794.886393537067,785.413989364551,757.812384508624,794.548175604116
"SIN3A",4326.25006361578,3994.84288828041,4397.51666101958,4105.57312622379,4152.07353839705,4049.9540236122
"PTPN9",1676.05150152923,1769.05280881983,1779.5198616604,1830.80184001061,1955.54562551819,1926.59251984258
"SNUPN",779.688046567741,790.176921272856,805.997708715542,897.092901605198,890.096278421496,881.72430772369
"IMP3",625.04683068079,659.374228741935,626.507232755559,675.565878963914,656.292186854559,595.28844504509
"SNX33",637.08476964205,655.085615872069,683.773241752315,612.403215483548,635.783056015354,621.441284680962
"CSPG4",16.6679154848211,12.8658386095987,20.5131972525695,10.0694101200583,17.4327612133242,16.1898531079209
"ODF3L1",16.6679154848211,13.9379918270653,20.5131972525695,9.15400920005304,14.3563915874435,14.944479791927
"UBE2Q2",1515.85431381401,1621.09566480944,1454.72757182805,1564.42017228906,1646.88320638816,1495.69335250869
"FBXO22",725.980318894429,692.610978483399,705.141155557075,728.659132324222,737.303253669419,754.696229492311
"NRG4",299.096483422067,276.615530106373,270.945147044355,221.527022641284,236.880461192818,273.982129518661
"C15orf27",40.7437934073404,54.6798140907946,47.8641269226621,38.4468386402228,47.1710009301715,41.0973194277991
"ETFA",2992.8168248301,3065.2860487369,2793.21369255821,3051.94666729768,3037.40227728626,2930.36341253368
"ISL2",59.2636995015861,57.8962737431943,73.5056234883739,59.5010598003447,62.5528490595752,67.2501590636713
"SCAPER",457.441680527867,414.923295159559,406.845078842628,445.800248042583,485.040944347198,508.112312925516
"RCN2",2377.02994719643,2198.98624902392,2206.8781377556,2497.21370977447,2671.31429180645,2536.8254446796
"TSPAN3",4408.66364573518,4431.2092477893,4581.28071974051,4663.05228650702,4657.62361358345,4891.82638522409
"PEAK1",1713.09131371772,1819.44401004076,1687.21047402384,1944.31155409127,2028.35303999737,1939.04625300252
"HMG20A",1683.45946396693,1654.3324145509,1701.74065541107,1713.63052224993,1839.66903627669,1836.92564109102
"TBC1D2B",1203.79389612597,1270.50156269788,1160.70507787456,1333.73914044773,1292.07524286991,1291.45212868569
"IDH3A",3080.78637877776,2871.22631637545,2930.82305746086,3213.05722921862,3278.38456464692,3382.43392623947
"ACSBG1",13.8899295706842,9.64937895719905,17.9490475959983,14.6464147200849,20.509130839205,19.9259730559026
"DNAJA4",361.13816883779,363.459940721164,392.314897455391,357.921759722074,432.742660707225,405.991701014016
"WDR61",1014.89085396466,1036.77216129017,1034.20702815038,1065.52667088617,1107.49306531707,1095.92851807464
"CRABP1",53.7077276733124,86.8444106147915,66.6678910708507,81.470681880472,85.1128929827007,73.4770256436408
"IREB2",5738.39290330201,5690.98927831251,5595.82926719051,6303.45073515652,6657.26387040594,6665.23798719942
"HYKK",52.7817323686001,70.7621123527931,72.6509069361835,68.6550690003978,78.9601537309392,89.6668787515617
"PSMA4",5405.9605889103,5564.47519865145,5423.17652364805,5991.29902143471,6066.60090223683,6068.70416883834
"CHRNA5",585.229032578162,611.12733395594,577.788389280706,647.18845044375,675.775861151804,662.538604108762
"CHRNA3",18.5199060942456,25.7316772191975,22.2226303569502,29.2928294401697,24.610957007046,21.1713463718965
"CHRNB4",110.193441260762,111.503934616522,128.207482828559,103.440303960599,84.0874364407404,85.93075880358
"ADAMTS7",40.7437934073404,34.30890295893,38.4622448485677,28.3774285201644,50.2473705560522,46.0788126917748
"MORF4L1",10768.3993984991,10824.4588835424,10734.3851789592,11095.5745513843,11214.3927428773,11367.7676283924
"CTSH",1449.18265187472,1607.15767298238,1494.04453322881,1254.09926040727,1352.57717884557,1345.00318127343
"RASGRF1",171.309131371772,155.462216532651,188.892358034077,215.119216201246,256.364135490062,232.884810090862
"TMED3",1387.140966459,1395.94348914146,1464.98417045434,1448.16425544839,1285.92250361815,1336.28556806147
"KIAA1024",85.1915680335299,78.267184875059,78.6339228015163,76.8936772804455,101.520197654065,82.1946388555982
"MTHFS",11.1119436565474,27.8759836541306,13.6754648350463,15.5618156400902,22.5600439231255,16.1898531079209
"ST20",49.0777511497509,43.958281916129,31.6245124310446,59.5010598003447,71.7819579372174,58.5325458517139
"C15orf37",37.0398121884913,43.958281916129,31.6245124310446,57.6702579603341,52.2982836399727,53.5510525877382
"ZFAND6",1899.21636996489,1904.14411422061,1829.94813823963,2024.86683505173,2070.39675821774,1952.74535947846
"FAH",332.432314391709,360.243481068765,329.920589145492,287.435888881665,337.375202304922,301.380342470527
"ARNT2",368.546131275488,411.70683550716,438.469591273672,484.247086682806,441.971769584867,460.788126917748
"ABHD17C",1332.50724348097,1300.52185278694,1334.21253796921,1281.56128800743,1391.54452744006,1336.28556806147
"KIAA1199",140.751286316267,207.997724188513,193.165940795029,388.129990082249,371.21526818961,391.047221222089
"LOC102723954",37.9658074932036,47.1747415685287,57.2660089967564,68.6550690003978,44.0946313042907,54.7964259037322
"MESDC2",2068.67351072724,2064.9670968406,1989.78013349924,2050.49806081188,2188.32426054317,2170.68568977739
"MESDC1",716.720365847306,722.631268572463,735.910951435929,703.027906564073,638.859425641235,599.024564993072
"IL16",37.0398121884913,31.0924433065303,30.7697958788542,69.5704699204031,43.0691747623305,69.7409056956591
"STARD5",158.3451971058,155.462216532651,147.011246976748,118.086718680684,141.513002790514,159.407784447221
"LOC102723985",26.8538638366562,27.8759836541306,23.0773469091406,10.0694101200583,17.4327612133242,13.699106475933
"MEX3B",118.527399003172,103.998862094256,112.822584889132,126.325326960732,137.411176622673,130.764198179361
"EFTUD1",1481.59248753965,1355.20166687773,1439.34267388862,1389.57859656805,1395.6463536079,1412.2533403371
"FAM154B",37.9658074932036,34.30890295893,29.9150793266638,43.9392441602546,68.7055883113367,54.7964259037322
"GOLGA6L9",58.3377041968738,61.112733395594,64.1037414142796,75.9782763604402,71.7819579372174,62.2686657996956
"LOC80154",135.195314487993,131.874845748387,100.856553158466,95.2016956805516,83.0619798987802,110.838225123458
"AP3B2",203.718967036702,179.049587316916,182.909342168744,240.750441961395,240.982287360659,224.167196878904
"RP11-752G15.6",115.749413089035,103.998862094256,98.2924035018953,79.6398800404614,62.5528490595752,73.4770256436408
"FSD2",69.4496478534212,64.3291930479937,45.2999772660909,58.5856588803394,57.4255663497739,72.2316523276469
"WHAMM",1283.42949233122,1174.00777312589,1211.13335445379,1337.40074412775,1233.62421997818,1415.98946028508
"HOMER2",1736.24119633553,1759.40342986263,1754.73308164688,1592.79760080923,1502.29383397176,1564.18888488835
"FAM103A1",157.419201801088,172.616668012116,151.2848297377,188.572589521093,187.658547178726,216.694956982941
"C15orf40",668.568610002268,632.570398305271,715.39775418336,717.674321284158,703.463187784731,716.0896566965
"BTBD1",5275.39525094587,5302.86981358961,5316.33695462425,5841.17327055384,5896.37511627143,5966.58355692684
"TM6SF1",231.498826178071,249.811699669709,210.260271838837,233.427234601352,253.287765864182,241.602423302819
"HDGFRP3",4656.83038739807,4603.82591580142,4600.93920044089,4869.93289442822,5270.84662567568,5318.98943261
"BNC1",2711.31425219756,2878.73138889772,2753.89673115745,2764.51077841602,2838.46370814597,2764.72876150649
"SH3GL3",147.233253449253,152.245756880252,138.464081454844,122.663723280711,123.05478503523,129.518824863367
"ADAMTSL3",38.8918027979158,31.0924433065303,36.7528117441869,64.9934653203766,51.2728270980124,64.7594124316835
"GOLGA2P7",40.7437934073404,32.1645965239968,24.7867800135214,23.8004239201379,22.5600439231255,24.9074663198783
"LOC102724135",23.1498826178071,41.8139754811959,29.0603627744734,40.2776404802334,22.5600439231255,46.0788126917748
"GOLGA6L5P",17.5939107895334,22.5152175667978,21.3679138047599,15.5618156400902,15.3818481294037,24.9074663198783
"UBE2Q2P1",49.0777511497509,66.4734994829268,62.3943083098988,65.9088662403819,83.0619798987802,57.28717253572
"ZSCAN2",241.684774529906,206.925570971046,204.277255973504,250.819852081453,243.033200444579,226.657943510892
"SCAND2P",412.993905901678,437.438512726357,445.307323691195,506.216708762933,464.531813507993,503.130819661541
"WDR73",920.439332884008,897.392243019512,995.744783301809,1029.82603500597,996.743758785362,965.164319895282
"NMB",205.570957646127,197.276192013847,211.114988391027,233.427234601352,229.702265399096,200.50510387502
"SEC11A",6746.80179013369,6794.2349390856,6901.83615893743,6758.40499239916,6714.68943675571,7089.91028795334
"ZNF592",4482.74327011216,4381.89019978584,4576.15242042737,4687.76811134716,4829.90031263277,4667.65918834518
"ALPK3",225.942854349797,199.42049844878,239.32063461331,406.438008482355,351.731593892365,325.042435474411
"SLC28A1",2.77798591413685,3.21645965239968,2.56414965657118,14.6464147200849,13.3309350454832,16.1898531079209
"PDE8A",2332.58217257024,2344.79908659937,2455.600654443,2715.99452965574,2786.165424506,2940.32639906163
"LOC101929479",60.1896948062983,63.2570398305271,47.8641269226621,57.6702579603341,56.4001098078137,48.5695593237626
"AKAP13",11654.5769051088,12450.9153144392,12286.5504377369,11815.9950754285,12041.9361722392,11793.6853024624
"KLHL25",383.362056150885,402.057456549961,398.297913320724,492.485694962853,475.811835469556,452.07051370579
"MRPL46",1065.82059572384,1050.71015311723,1060.70324126828,1229.38343556712,1185.42776250605,1115.85449113055
"MRPS11",1666.79154848211,1572.84877002345,1663.27841056251,1812.4938216105,1851.97451478021,1819.49041466711
"DET1",322.246366039874,308.78012663037,299.150793266638,297.505299001724,269.695070535545,311.343328998478
"AEN",1261.20560501813,1305.88261887427,1383.78609799625,1383.17079012801,1336.1698741742,1322.58646158554
"ISG20",258.352690014727,266.966151149174,238.46591806112,67.7396680803925,55.3746532658534,44.8334393757809
"HAPLN3",112.971427174898,108.287474964123,104.275419367228,125.409926040727,93.3165453183827,120.80121165141
"MFGE8",398.177981026281,448.160044901023,429.922425751768,473.262275642742,431.717204165265,468.260366813711
"LOC102724554",40.7437934073404,58.9684269606609,62.3943083098988,75.0628754404349,48.1964574721317,70.986279011653
"ABHD2",6996.820522406,7454.681321045,7424.92268887795,7832.17027156538,8032.40109317463,7833.39815760171
"FANCI",8906.22284072273,8892.43878566766,8939.48041935933,9270.26511689371,9352.16366267747,9297.95717721055
"POLG",5932.85191729159,5934.36805867742,5553.09343958099,5707.52473623307,5369.29045370386,5325.21629918997
"LINC00925",46.2997652356141,46.1025883510621,45.2999772660909,54.9240552003182,67.6801317693764,63.5140391156895
"RHCG",144.455267535116,130.802692530921,98.2924035018953,145.548746280843,150.742111668157,140.727184707312
"TICRR",4759.61586622113,5113.09869409803,5045.3918075799,4801.27782542782,4759.14381123752,4616.59888238943
"KIF7",873.213572343682,869.516259365381,858.990134951346,954.763159565532,939.318192435588,935.275360311428
"PLIN1",34.2618262743544,25.7316772191975,35.0433786398062,44.8546450802599,41.01826167841,49.8149326397565
"PEX11A",517.631375334166,573.60197134461,534.197845118996,565.717768563278,603.993903214587,572.8717253572
"WDR93",8.33395774241054,12.8658386095987,17.9490475959983,13.7310138000796,12.305478503523,22.4167196878904
"ANPEP",18.5199060942456,6.43291930479937,12.8207482828559,36.6160368002122,60.5019359756547,56.0417992197261
"AP3S2",42.595784016765,42.8861286986625,32.479228983235,45.7700460002652,36.916435510569,48.5695593237626
"C15orf38",5154.08986602856,5197.79879827789,4909.49187578162,5058.50548394931,5143.69001447261,5120.97507536697
"ZNF710",1200.08991490712,1269.42940948041,1240.19371722826,1314.51572112762,1320.7880260448,1315.11422168957
"IDH2",2792.80183901224,2924.83397724878,2859.02686707687,3250.58866693883,3114.31151793328,3115.92403661677
"SEMA4B",10676.7258633326,10798.7272063232,10037.791188924,9641.91789041586,9630.0623855487,9033.93803421984
"CIB1",3480.81635041347,3687.13491486751,3435.96053980538,3664.34988278123,3567.56330947971,3225.51688842423
"GDPGP1",221.312877826235,195.131885578914,194.87537389941,240.750441961395,259.440505115943,266.509889622697
"TTLL13",27.7798591413685,43.958281916129,34.1886620876158,55.8394561203235,57.4255663497739,62.2686657996956
"NGRN",6613.45846625512,6405.04332114524,6618.92498016241,7035.77147116076,7173.06851101194,6894.3866773423
"ZNF774",110.193441260762,99.7102492243902,100.856553158466,143.717944440833,145.614828958355,130.764198179361
"IQGAP1",38487.1428497566,37845.9364233522,38533.1863223995,40706.9635117159,41690.9611699359,42442.3226090725
"CRTC3",3249.3175242354,3442.68398128513,3500.91899777185,3241.43465773878,3344.01378333237,3176.94732910047
"BLM",3809.54468358633,3860.82373609709,3880.41314694439,4399.41682154549,4345.88482482754,4419.8298984624
"FURIN",5503.19009590509,5971.89342128875,5701.81411966212,6142.34017323559,5945.59703028552,5605.4252952886
"FES",10.1859483518351,10.7215321746656,14.5301813872367,26.5466266801538,48.1964574721317,34.8704528478296
"MAN2A2",2107.56531352515,1994.2049844878,2138.50081358037,2455.10526745422,2326.76089370781,2393.6075133403
"UNC45A",3173.38590924899,3128.54308856743,3294.07759214178,3596.61021470084,3492.70498191661,3443.45721872317
"HDDC3",577.821070140464,519.994310471282,538.471427879948,554.732957523214,522.982836399727,547.964259037322
"RCCD1",703.756431581334,758.012324748859,721.380770048693,701.197104724063,710.641383578453,696.163683640597
"PRC1",5661.53529301089,5541.95998108466,5646.25754376974,5959.25998923453,5799.98220132717,5935.44922402699
"VPS33B",476.887581926825,510.344931514083,468.384670600336,509.878312442954,472.735465843675,523.056792717443
"SLCO3A1",1140.82621540553,1107.53427364296,1082.92587162523,1123.19692884651,1106.46760877511,1123.32673102651
"FAM174B",86.1175633382422,83.6279509623918,82.0527890102778,119.002119600689,125.10569811915,118.310465019422
"LOC101926994",15.7419201801088,22.5152175667978,21.3679138047599,26.5466266801538,14.3563915874435,13.699106475933
"LOC100507217",778.762051263029,712.981889615263,722.235486600883,854.069058364948,733.201427501578,887.95117430366
"CHD2",5970.81772478479,5652.39176248371,5429.15953951338,6155.15578611566,6334.24505968846,6519.52930922813
"RGMA",39.8177981026281,39.6696690462628,47.0094103704717,59.5010598003447,29.7382397168472,38.6065727958113
"MCTP2",580.599056054601,580.03489064941,550.437459610614,571.21017408331,643.986708351036,586.570831833133
"NR2F2-AS1",28.7058544460807,22.5152175667978,24.7867800135214,19.2234193201114,20.509130839205,12.4537331599391
"NR2F2",1914.958290145,1746.53759125303,1825.67455547868,1975.43518537145,1900.17097225234,1940.29162631852
"LOC102724872",26.8538638366562,19.2987579143981,16.2396144916175,30.208230360175,26.6618700909665,19.9259730559026
"ARRDC4",349.10022987653,409.562529072227,362.399818128727,461.362063682673,486.066400889158,429.6537940179
"IGF1R",4508.6711386441,4538.42456953596,4404.3543934371,4162.32798326412,4105.92799400884,4117.20418267588
"SYNM",793.577976138426,755.868018313926,729.927935570597,1086.5808920463,1102.36578260727,1107.13687791859
"TTC23",736.166267246264,751.57940544406,694.0298403786,678.31208172393,763.965123760385,738.50637638439
"LRRC28",275.94660080426,273.399070453973,264.962131179022,267.297068641549,266.618700909665,276.472876150649
"HSP90B2P",79.6355962052562,105.071015311723,81.1980724580874,99.7787002805781,82.0365233568199,153.180917867251
"MEF2A",3541.93204052448,3667.83615695311,3422.28507497034,3865.7380851824,3958.26225196656,4124.67642257184
"LYSMD4",318.542384821025,344.161182806766,329.920589145492,346.93694868201,359.935246228047,332.514675370375
"ADAMTS17",76.8576102911194,98.6380960069237,98.2924035018953,216.034617121252,209.193134559891,174.352264239148
"SPATA41",72.227633767558,52.5355076558615,59.8301586533276,55.8394561203235,55.3746532658534,75.9677722756287
"CERS3",34.2618262743544,31.0924433065303,34.1886620876158,30.208230360175,24.610957007046,32.3797062158417
"PRKXP1",555.597182827369,581.107043866876,504.282765792332,904.41610896524,827.543429361921,845.608481559867
"LOC102723335",8.33395774241054,18.2266046969315,11.1113151784751,17.3926174801008,14.3563915874435,17.4352264239148
"LINS",1197.31192899298,1186.87361173548,1141.04659717418,1385.00159196802,1432.56278911847,1413.49871365309
"ASB7",3178.01588577255,3487.71441641872,3276.12854454578,4129.37355014393,4235.13551829583,3949.0787850167
"RP11-66B24.1",335.210300305846,286.264909063572,341.031904323967,347.852349602015,318.916984549637,266.509889622697
"ALDH1A3",40453.9568769655,42046.6327293861,41846.0676786895,52390.2254537435,52723.8481048862,52964.4817559051
"LOC101927751",21.2978920083825,28.9481368715972,35.8980951919966,35.7006358802068,26.6618700909665,29.8889595838539
"LRRK1",2910.4032427107,2987.01886386184,3003.47396439704,3139.82515561819,3088.67510438427,2982.66909180542
"CHSY1",4591.08472076349,4714.25769720047,4882.14094611153,5617.81544607255,5641.03643732333,5752.37934657588
"VIMP",3240.05757118827,3185.36720909315,3182.10972380484,3857.49947690235,3731.63635619335,3696.26800186993
"SNRPA1",9828.51416421616,9800.55256086184,10130.9552931127,10731.2449852222,10555.0241863968,10903.2433815267
"PCSK6",2087.19341682148,2123.93552380126,2285.51206055711,3020.8230360175,2944.08573196787,2749.78428171456
"LOC100507472",18.5199060942456,12.8658386095987,11.9660317306655,13.7310138000796,18.4582177552845,11.2083598439452
"TM2D3",1614.00981611351,1709.0122286417,1594.90108638728,1651.38325968957,1750.45431712615,1698.6892030157
"TARSL2",1387.140966459,1332.68644931094,1435.92380767986,1796.93200597041,1871.45818907745,1843.15250767099
"WASH3P",37.0398121884913,43.958281916129,51.2829931314236,29.2928294401697,38.9673485944895,36.1158261638235
"WASIR2",46.2997652356141,41.8139754811959,53.8471427879948,39.3622395602281,31.7891528007677,33.6250795318356
"POLR3K",522.261351857727,551.086753777813,620.524216890226,618.811021923585,586.561142001262,574.117098673194
"SNRNP25",445.403741566608,399.913150115027,434.19600851272,423.830625962456,466.582726591913,490.677086501602
"RHBDF1",590.785004406436,569.313358474744,575.224239624135,595.010598003447,570.153837329898,540.492019141358
"MPG",399.103976330994,451.376504553422,437.614874721482,430.238432402493,404.029877532338,412.218567593985
"NPRL3",1274.1695392841,1194.37868425775,1323.95593934292,1287.96909444746,1287.97341670207,1184.35002351021
"LUC7L",972.295069947896,946.711291022974,891.469363934581,1097.56570308636,1018.27834616653,1058.56731859483
